ExhibitionID,ExhibitionTitle,ExhibitionBeginDate,ExhibitionURL,DisplayName,Nationality,Gender
2868.0,The New American Painting as Shown in Eight European Countries 1958–1959,5/28/1959,http://www.moma.org/calendar/exhibitions/1990,Dorothy C. Miller,American,Female
3992.0,"Drawings, Watercolors, Collages: New Acquisitions",7/15/1959,http://www.moma.org/calendar/exhibitions/3361,William S. Lieberman,American,Male
3991.0,Three Structures by Buckminster Fuller,9/22/1959,http://www.moma.org/calendar/exhibitions/3360,Arthur Drexler,American,Male
3999.0,Buckminster Fuller,10/27/1959,http://www.moma.org/calendar/exhibitions/3368,Arthur Drexler,American,Male
3993.0,The Artist in His Studio: Photographs by Alexander Liberman,10/29/1959,http://www.moma.org/calendar/exhibitions/3362,Alexander Liberman,American,Male
2700.0,"30th Anniversary Special Installation - Towards the ""New"" Museum",11/18/1959,http://www.moma.org/calendar/exhibitions/2840,Berenice Abbott,American,Female
2701.0,Recent Acquisitions,12/3/1959,http://www.moma.org/calendar/exhibitions/2841,"Alfred H. Barr, Jr.",American,Male
2791.0,16 Americans,12/16/1959,http://www.moma.org/calendar/exhibitions/2877,Dorothy C. Miller,American,Female
4149.0,Selections from the Art Lending Service,3/24/1960,http://www.moma.org/calendar/exhibitions/3405,William S. Lieberman,American,Male
4151.0,Fifty Modern Paintings and Sculpture Especially Donated for the Benefit of the 30th Anniversary Fund of The Museum of Modern Art,4/20/1960,http://www.moma.org/calendar/exhibitions/3407,René d'Harnoncourt,American,Male
2618.0,Portraits from the Museum Collection,5/4/1960,http://www.moma.org/calendar/exhibitions/2806,William S. Lieberman,American,Male
4152.0,Jazz by Henri Matisse,6/17/1960,http://www.moma.org/calendar/exhibitions/3408,Henri Matisse,French,Male
4147.0,New Spanish Painting and Sculpture,7/20/1960,http://www.moma.org/calendar/exhibitions/2555,Frank O'Hara,American,Male
4146.0,Visionary Architecture,9/29/1960,http://www.moma.org/calendar/exhibitions/2554,Arthur Drexler,American,Male
4153.0,Photographs for Collectors,10/1/1960,http://www.moma.org/calendar/exhibitions/3409,Edward Steichen,American,Male
4144.0,100 Drawings from the Museum Collection,10/11/1960,http://www.moma.org/calendar/exhibitions/3402,William S. Lieberman,American,Male
2684.0,Fernand Léger in the Museum Collection,10/11/1960,http://www.moma.org/calendar/exhibitions/2835,"Alfred H. Barr, Jr.",American,Male
4336.0,Birds and Beasts from the Museum of Modern Art,12/3/1960,http://www.moma.org/calendar/exhibitions/3517,"Alfred H. Barr, Jr.",American,Male
4337.0,Painting and Sculpture from the James Thrall Soby Collection,2/1/1961,http://www.moma.org/calendar/exhibitions/3518,Francis Bacon,British,Male
2662.0,Max Ernst,3/1/1961,http://www.moma.org/calendar/exhibitions/1883,William S. Lieberman,American,Male
4163.0,Max Ernst,3/1/1961,http://www.moma.org/calendar/exhibitions/3417,Max Ernst,French,Male
4161.0,Steichen the Photographer,3/28/1961,http://www.moma.org/calendar/exhibitions/3416,René d'Harnoncourt,American,Male
2722.0,America Seen: Between The Wars,4/25/1961,http://www.moma.org/calendar/exhibitions/2853,Awa Tsireh (Alfonso Roybal),American,Male
2591.0,The Mrs. Adele R. Levy Collection: A Memorial Exhibition,6/9/1961,http://www.moma.org/calendar/exhibitions/2795,Pierre Bonnard,French,Male
4171.0,Roads,8/14/1961,http://www.moma.org/calendar/exhibitions/3423,Arthur Drexler,American,Male
2871.0,Modern Paintings,8/18/1961,http://www.moma.org/calendar/exhibitions/2901,"Alfred H. Barr, Jr.",American,Male
2872.0,Modern Allegories,8/19/1961,http://www.moma.org/calendar/exhibitions/2902,"Alfred H. Barr, Jr.",American,Male
4170.0,"Eero Saarinen, 1910–1961",9/9/1961,http://www.moma.org/calendar/exhibitions/3422,Eero Saarinen,American,Male
4175.0,"Max Weber, 1881–1961: In Memoriam",10/6/1961,http://www.moma.org/calendar/exhibitions/3426,Max Weber,American,Male
4174.0,The Last Works of Matisse: Large Cut Gouaches,10/8/1961,http://www.moma.org/calendar/exhibitions/3425,Monroe Wheeler,American,Male
2789.0,Recent Acquisitions,12/19/1961,http://www.moma.org/calendar/exhibitions/1942,Josef Albers,American,Male
4166.0,Harry Callahan and Robert Frank,1/30/1962,http://www.moma.org/calendar/exhibitions/2558,Edward Steichen,American,Male
4167.0,Frank Lloyd Wright Drawings,3/14/1962,http://www.moma.org/calendar/exhibitions/2559,Arthur Drexler,American,Male
4180.0,Fifty Drawings: Recent Acquisitions,4/10/1962,http://www.moma.org/calendar/exhibitions/3430,William S. Lieberman,American,Male
2711.0,Picasso in the Museum of Modern Art: 80th Birthday Exhibition,5/14/1962,http://www.moma.org/calendar/exhibitions/1908,William S. Lieberman,American,Male
4181.0,Recent Painting U.S.A.: The Figure,5/23/1962,http://www.moma.org/calendar/exhibitions/3431,"Alfred H. Barr, Jr.",American,Male
4186.0,The Museum of Modern Art Builds,10/1/1962,http://www.moma.org/calendar/exhibitions/3435,Philip Johnson,American,Male
4184.0,The Bitter Years: 1935–1941,10/18/1962,http://www.moma.org/calendar/exhibitions/3433,Edward Steichen,American,Male
739.0,European Print Acquisitions,10/18/1962,http://www.moma.org/calendar/exhibitions/2770,William S. Lieberman,American,Male
2826.0,Recent Acquisitions,11/20/1962,http://www.moma.org/calendar/exhibitions/2889,Afro (Afro Basaldella),Italian,Male
749.0,The Intimate World of Lyonel Feininger,1/16/1963,http://www.moma.org/calendar/exhibitions/2771,William S. Lieberman,American,Male
4198.0,Le Corbusier: Buildings in Europe and India,1/29/1963,http://www.moma.org/calendar/exhibitions/2565,Arthur Drexler,American,Male
4196.0,Americans 1963,5/22/1963,http://www.moma.org/calendar/exhibitions/3442,Dorothy C. Miller,American,Female
4195.0,Five Unrelated Photographers,5/28/1963,http://www.moma.org/calendar/exhibitions/3441,John Szarkowski,American,Male
4194.0,André Derain in the Museum Collection,6/28/1963,http://www.moma.org/calendar/exhibitions/2564,"Alfred H. Barr, Jr.",American,Male
4193.0,Photographs by Lartigue,7/1/1963,http://www.moma.org/calendar/exhibitions/2563,John Szarkowski,American,Male
4192.0,60 Modern Drawings: Recent Acquisitions,8/6/1963,http://www.moma.org/calendar/exhibitions/3440,William S. Lieberman,American,Male
4190.0,The Photographer and the American Landscape,9/24/1963,http://www.moma.org/calendar/exhibitions/3438,John Szarkowski,American,Male
4188.0,Fallingwater: A Frank Lloyd Wright House Revisited,11/1/1963,http://www.moma.org/calendar/exhibitions/2562,Arthur Drexler,American,Male
2733.0,Painting and Sculpture from the Museum Collection,5/27/1964,http://www.moma.org/calendar/exhibitions/2857,Richard Anuszkiewicz,American,Male
4200.0,"Wilfred: Lumia Suite, Op 158",7/13/1964,http://www.moma.org/calendar/exhibitions/3445,Thomas Wilfred,American,Male
4201.0,From the Museum Collections: Family Portraits,5/27/1964,http://www.moma.org/calendar/exhibitions/3446,Max Beckmann,German,Male
4202.0,Drawings from the Museum Collections: A Selection,5/27/1964,http://www.moma.org/calendar/exhibitions/2566,William S. Lieberman,American,Male
4203.0,Prints by Seventeen Artists,5/27/1964,http://www.moma.org/calendar/exhibitions/3447,William S. Lieberman,American,Male
4205.0,Philip L. Goodwin Galleries of Architecture and Design,5/27/1964,http://www.moma.org/calendar/exhibitions/3449,Arthur Drexler,American,Male
4334.0,Recent Acquisitions: South Asian Painting,5/27/1964,http://www.moma.org/calendar/exhibitions/3515,Moshe Elazar Castel,Israeli,Male
447.0,American Painters as New Lithographers,5/27/1964,http://www.moma.org/calendar/exhibitions/2765,William S. Lieberman,American,Male
4207.0,The Photographer's Eye,5/27/1964,http://www.moma.org/calendar/exhibitions/2567,John Szarkowski,American,Male
4209.0,Twentieth Century Engineering,6/30/1964,http://www.moma.org/calendar/exhibitions/2568,Arthur Drexler,American,Male
4211.0,"Pennsylvania Avenue, Washington, D.C.",8/1/1964,http://www.moma.org/calendar/exhibitions/3453,Arthur Drexler,American,Male
448.0,Contemporary Painters and Sculptors as Printmakers,9/15/1964,http://www.moma.org/calendar/exhibitions/2766,William S. Lieberman,American,Male
4216.0,Recent Acquisitions: Seven American Paintings,11/5/1964,http://www.moma.org/calendar/exhibitions/3458,"Alfred H. Barr, Jr.",American,Male
4218.0,André Kertész,11/24/1964,http://www.moma.org/calendar/exhibitions/3460,John Szarkowski,American,Male
2827.0,Recent Acquisitions: Painting and Sculpture,2/16/1965,http://www.moma.org/calendar/exhibitions/2890,"Alfred H. Barr, Jr.",American,Male
4222.0,The Photo Essay,3/16/1965,http://www.moma.org/calendar/exhibitions/3463,John Szarkowski,American,Male
4221.0,Siskind Recently,5/5/1965,http://www.moma.org/calendar/exhibitions/3462,John Szarkowski,American,Male
4223.0,"Modern Architecture, U.S.A.",5/18/1965,http://www.moma.org/calendar/exhibitions/3464,Arthur Drexler,American,Male
4228.0,Elliott Erwitt: Improbable Photographs,6/30/1965,http://www.moma.org/calendar/exhibitions/3469,John Szarkowski,American,Male
4229.0,Glamour Portraits,8/2/1965,http://www.moma.org/calendar/exhibitions/3470,John Szarkowski,American,Male
2177.0,The Prints of Masuo Ikeda,8/10/1965,http://www.moma.org/calendar/exhibitions/2782,William S. Lieberman,American,Male
4230.0,Le Corbusier: 1887–1965,9/1/1965,http://www.moma.org/calendar/exhibitions/3471,Le Corbusier (Charles-Édouard Jeanneret),French,Male
4231.0,44 Drawings: Recent Acquisitions,9/6/1965,http://www.moma.org/calendar/exhibitions/3472,William S. Lieberman,American,Male
2919.0,Robert Motherwell,10/1/1965,http://www.moma.org/calendar/exhibitions/2920,Frank O'Hara,American,Male
2695.0,The School of Paris: Paintings from the Florence May Schoenborn and Samuel A. Marx Collection,11/2/1965,http://www.moma.org/calendar/exhibitions/2838,Monroe Wheeler,American,Male
4236.0,Sculpture in Glass,11/16/1965,http://www.moma.org/calendar/exhibitions/3477,"Alfred H. Barr, Jr.",American,Male
2876.0,Around the Automobile,12/9/1965,http://www.moma.org/calendar/exhibitions/1993,Dorothy C. Miller,American,Female
4237.0,Chasubles Designed by Henri Matisse,12/18/1965,http://www.moma.org/calendar/exhibitions/3478,Arthur Drexler,American,Male
2972.0,Rauschenberg: 34 Drawings for Dante's Inferno,12/21/1965,http://www.moma.org/calendar/exhibitions/2039,William S. Lieberman,American,Male
4239.0,Frederick J. Kiesler,12/31/1965,http://www.moma.org/calendar/exhibitions/3480,Frederick Kiesler,American,Male
4240.0,The Hampton Album,1/11/1966,http://www.moma.org/calendar/exhibitions/3481,John Szarkowski,American,Male
4242.0,Dorothea Lange,1/26/1966,http://www.moma.org/calendar/exhibitions/3483,John Szarkowski,American,Male
4243.0,Mies van der Rohe: Architectural Drawings from the Collection,2/2/1966,http://www.moma.org/calendar/exhibitions/2570,Arthur Drexler,American,Male
4245.0,Paul J. Sachs Gallery Print Re-installation,3/3/1966,http://www.moma.org/calendar/exhibitions/3484,Ivan Le Lorraine Albright,American,Male
4248.0,Recent Acquisitions: Painting and Sculpture,4/6/1966,http://www.moma.org/calendar/exhibitions/2573,Dorothy C. Miller,American,Female
4250.0,The Architecture of Louis I. Kahn,4/26/1966,http://www.moma.org/calendar/exhibitions/2575,Arthur Drexler,American,Male
4251.0,The Career of an Actress: Sophia Loren,5/18/1966,http://www.moma.org/calendar/exhibitions/2576,Willard Van Dyke,American,Male
4252.0,Nakian,6/22/1966,http://www.moma.org/calendar/exhibitions/2577,Frank O'Hara,American,Male
4253.0,Villa Savoye: Destruction through Neglect,7/2/1966,http://www.moma.org/calendar/exhibitions/2578,Arthur Drexler,American,Male
4254.0,Bruce Davidson,7/7/1966,http://www.moma.org/calendar/exhibitions/2579,John Szarkowski,American,Male
2259.0,Henri Matisse: 64 Paintings,7/19/1966,http://www.moma.org/calendar/exhibitions/1867,Monroe Wheeler,American,Male
4255.0,20 Drawings: New Acquisitions,8/2/1966,http://www.moma.org/calendar/exhibitions/2580,William S. Lieberman,American,Male
727.0,London/New York/Hollywood: A New Look in Prints,9/13/1966,http://www.moma.org/calendar/exhibitions/1726,William S. Lieberman,American,Male
4257.0,"Walker Evans' Subway, 1938–1941",10/5/1966,http://www.moma.org/calendar/exhibitions/2582,John Szarkowski,American,Male
4258.0,The Action Still,10/6/1966,http://www.moma.org/calendar/exhibitions/2583,Willard Van Dyke,American,Male
4259.0,The New Japanese Painting and Sculpture,10/19/1966,http://www.moma.org/calendar/exhibitions/2584,William S. Lieberman,American,Male
4261.0,Americans Today: 25 Painters as Printmakers,11/1/1966,http://www.moma.org/calendar/exhibitions/2586,William S. Lieberman,American,Male
4262.0,Drawings from the Museum Collection,10/31/1966,http://www.moma.org/calendar/exhibitions/2587,Rodolfo Abularach,Guatemalan,Male
4264.0,Chagall: Aleko,12/14/1966,http://www.moma.org/calendar/exhibitions/2589,William S. Lieberman,American,Male
4265.0,From the McAlpin Collection,12/14/1966,http://www.moma.org/calendar/exhibitions/2590,John Szarkowski,American,Male
4267.0,The Taste of a Connoisseur: The Paul J. Sachs Collection,12/21/1966,http://www.moma.org/calendar/exhibitions/2592,William S. Lieberman,American,Male
2687.0,Recent Acquisitions: Five European Painters,12/23/1966,http://www.moma.org/calendar/exhibitions/1899,Karel Appel,Dutch,Male
4269.0,The New City: Architecture and Urban Renewal,1/24/1967,http://www.moma.org/calendar/exhibitions/2593,Arthur Drexler,American,Male
2764.0,Calder: 19 Gifts from the Artist,2/1/1967,http://www.moma.org/calendar/exhibitions/1930,Dorothy C. Miller,American,Female
4270.0,Jerry N. Uelsmann,2/15/1967,http://www.moma.org/calendar/exhibitions/2594,John Szarkowski,American,Male
4271.0,New Documents,2/28/1967,http://www.moma.org/calendar/exhibitions/3487,John Szarkowski,American,Male
869.0,Jackson Pollock,4/5/1967,http://www.moma.org/calendar/exhibitions/1724,William S. Lieberman,American,Male
4280.0,A European Experiment,4/26/1967,http://www.moma.org/calendar/exhibitions/2602,John Szarkowski,American,Male
2027.0,Canada '67,5/2/1967,http://www.moma.org/calendar/exhibitions/1864,Riva Castleman,American,Female
4273.0,Habitat,6/1/1967,http://www.moma.org/calendar/exhibitions/2596,Arthur Drexler,American,Male
4279.0,Guernica: Studies and Postscripts,6/2/1967,http://www.moma.org/calendar/exhibitions/2601,"Alfred H. Barr, Jr.",American,Male
4278.0,Drawings: Recent Acquisitions,6/26/1967,http://www.moma.org/calendar/exhibitions/2600,William S. Lieberman,American,Male
4284.0,Stills from the Czechoslovak Film Festival,6/14/1967,http://www.moma.org/calendar/exhibitions/2604,Willard Van Dyke,American,Male
4277.0,Once Invisible,6/20/1967,http://www.moma.org/calendar/exhibitions/2599,John Szarkowski,American,Male
2792.0,The 1960s: Painting and Sculpture from the Museum Collection,6/28/1967,http://www.moma.org/calendar/exhibitions/1944,Dorothy C. Miller,American,Female
4276.0,Photography: Recent Acquisitions,7/21/1967,http://www.moma.org/calendar/exhibitions/2598,Frederick H. Evans,British,Male
17.0,Architectural Fantasies: Drawings from the Museum Collection,7/27/1967,http://www.moma.org/calendar/exhibitions/1776,Arthur Drexler,American,Male
4286.0,Recent Acquisitions: Design Collection,9/27/1967,http://www.moma.org/calendar/exhibitions/2606,Arthur Drexler,American,Male
2703.0,The Sculpture of Picasso,10/11/1967,http://www.moma.org/calendar/exhibitions/1905,Roland Penrose,British,Male
709.0,Prints by Picasso: A Selection from 60 Years,10/11/1967,http://www.moma.org/calendar/exhibitions/1827,William S. Lieberman,American,Male
4289.0,Ray K. Metzker,10/25/1967,http://www.moma.org/calendar/exhibitions/3491,John Szarkowski,American,Male
4290.0,Steichen Gallery Reinstallation,10/25/1967,http://www.moma.org/calendar/exhibitions/2609,Berenice Abbott,American,Female
2941.0,Five Sculptures from the Museum Collection,1/8/1968,http://www.moma.org/calendar/exhibitions/2925,Roger Bolomey,American,Male
2667.0,The Sidney and Harriet Janis Collection,1/17/1968,http://www.moma.org/calendar/exhibitions/1886,Dorothy C. Miller,American,Female
4293.0,Ben Schultz Memorial Exhibition,2/9/1968,http://www.moma.org/calendar/exhibitions/3494,John Szarkowski,American,Male
4294.0,The York House Exhibition,2/28/1968,http://www.moma.org/calendar/exhibitions/3495,Arthur Drexler,American,Male
4296.0,Manhattan Observed,3/22/1968,http://www.moma.org/calendar/exhibitions/3497,William S. Lieberman,American,Male
2663.0,"Dada, Surrealism and their Heritage",3/27/1968,http://www.moma.org/calendar/exhibitions/1884,William S. Rubin,American,Male
2856.0,Cézanne to Miró,4/23/1968,http://www.moma.org/calendar/exhibitions/1981,Monroe Wheeler,American,Male
4298.0,Christo Wraps the Museum,6/5/1968,http://www.moma.org/calendar/exhibitions/3499,William S. Rubin,American,Male
4299.0,Recent Czech and Polish Posters,6/10/1968,http://www.moma.org/calendar/exhibitions/3500,Arthur Drexler,American,Male
4300.0,James Stirling: Three University Buildings,6/11/1968,http://www.moma.org/calendar/exhibitions/3501,Arthur Drexler,American,Male
2936.0,Recent Acquisitions: Painting and Sculpture,6/18/1968,http://www.moma.org/calendar/exhibitions/2922,Dorothy C. Miller,American,Female
3551.0,Cartier-Bresson,6/25/1968,http://www.moma.org/calendar/exhibitions/2259,John Szarkowski,American,Male
4302.0,My European Trip: Photographs from the Car by Joel Meyerowitz,8/3/1968,http://www.moma.org/calendar/exhibitions/2611,John Szarkowski,American,Male
2279.0,Jean Dubuffet at the Museum of Modern Art,10/2/1968,http://www.moma.org/calendar/exhibitions/2783,William S. Lieberman,American,Male
2.0,Memorial to Six Million Jewish Martyrs,10/17/1968,http://www.moma.org/calendar/exhibitions/2726,Louis I. Kahn,American,Male
2651.0,Tribute to Marcel Duchamp,10/22/1968,http://www.moma.org/calendar/exhibitions/2825,Marcel Duchamp,American,Male
4307.0,Brassaï,10/29/1968,http://www.moma.org/calendar/exhibitions/2614,John Szarkowski,American,Male
4309.0,Career of an Actor: Anthony Quinn,11/7/1968,http://www.moma.org/calendar/exhibitions/2615,Willard Van Dyke,American,Male
4311.0,Eastern Kentucky and San Francisco: Photographs by William Gedney,12/17/1968,http://www.moma.org/calendar/exhibitions/2616,John Szarkowski,American,Male
4310.0,Julio Gonzalez,1/21/1969,http://www.moma.org/calendar/exhibitions/3505,William S. Lieberman,American,Male
4319.0,Function Without Form: Two Models for an Undesignable City,3/1/1969,http://www.moma.org/calendar/exhibitions/2620,Arthur Drexler,American,Male
4318.0,August Sander (1876–1964),3/14/1969,http://www.moma.org/calendar/exhibitions/2619,Gary Metz,American,Male
4313.0,Kandinsky Watercolors,4/1/1969,http://www.moma.org/calendar/exhibitions/2618,William S. Lieberman,American,Male
4314.0,Homage to Ben Shahn,4/2/1969,http://www.moma.org/calendar/exhibitions/3506,Ben Shahn,American,Male
25.0,Painting for City Walls,4/17/1969,http://www.moma.org/calendar/exhibitions/2728,Arthur Drexler,American,Male
2744.0,Painting and Sculpture from the Museum Collection,4/28/1969,http://www.moma.org/calendar/exhibitions/1923,Paul Cézanne,French,Male
2873.0,Twentieth-Century Art from the Nelson Aldrich Rockefeller Collection,5/28/1969,http://www.moma.org/calendar/exhibitions/1992,Dorothy C. Miller,American,Female
2777.0,Five Recent Acquisitions,6/25/1969,http://www.moma.org/calendar/exhibitions/1938,Larry Bell,American,Male
4324.0,Portrait Photographs,7/9/1969,http://www.moma.org/calendar/exhibitions/2624,Gary Metz,American,Male
4325.0,Lucas Samaras: Book,8/4/1969,http://www.moma.org/calendar/exhibitions/2625,Riva Castleman,American,Female
4327.0,Ludwig Mies van der Rohe Memorial,8/25/1969,http://www.moma.org/calendar/exhibitions/2627,Ludwig Mies van der Rohe,American,Male
4328.0,Bill Brandt,9/15/1969,http://www.moma.org/calendar/exhibitions/3511,John Szarkowski,American,Male
4330.0,Yugoslavia: A Report,9/29/1969,http://www.moma.org/calendar/exhibitions/3512,Riva Castleman,American,Female
2673.0,George Grosz: Watercolors and Drawings,10/1/1969,http://www.moma.org/calendar/exhibitions/1890,William S. Lieberman,American,Male
2866.0,Garry Winogrand: The Animals,10/24/1969,http://www.moma.org/calendar/exhibitions/1988,Garry Winogrand,American,Male
4332.0,Recent Acquisitions: Painting and Sculpture III,10/24/1969,http://www.moma.org/calendar/exhibitions/3514,Jo Baer,American,Female
2736.0,Painting and Sculpture from the Museum Collection,11/5/1969,http://www.moma.org/calendar/exhibitions/1918,Milton Avery,American,Male
2861.0,Matisse: Memory of Oceania,11/19/1969,http://www.moma.org/calendar/exhibitions/1983,William S. Rubin,American,Male
4431.0,Untitled Exhibition,12/5/1969,http://www.moma.org/calendar/exhibitions/2700,Howardena Pindell,American,Female
4430.0,The Graphic Constructions of Josef Albers,12/8/1969,http://www.moma.org/calendar/exhibitions/2699,Riva Castleman,American,Female
4428.0,Sherman's Campaign: Photographs by George N. Barnard,1/27/1970,http://www.moma.org/calendar/exhibitions/2697,John Szarkowski,American,Male
4427.0,Joan Miró: Fifty Recent Prints,3/9/1970,http://www.moma.org/calendar/exhibitions/2696,Riva Castleman,American,Female
2793.0,Frank Stella,3/24/1970,http://www.moma.org/calendar/exhibitions/1945,William S. Rubin,American,Male
4417.0,Photography: New Acquisitions,4/16/1970,http://www.moma.org/calendar/exhibitions/2693,John Szarkowski,American,Male
1306.0,"Pop Art Prints, Drawings, and Multiples",5/23/1970,http://www.moma.org/calendar/exhibitions/1844,Howardena Pindell,American,Female
4415.0,Protest Photographs,5/23/1970,http://www.moma.org/calendar/exhibitions/2691,John Szarkowski,American,Male
4414.0,Recent Acquisitions V,6/5/1970,http://www.moma.org/calendar/exhibitions/2690,William S. Rubin,American,Male
4413.0,Photo Eye of the 20s,6/4/1970,http://www.moma.org/calendar/exhibitions/2689,Beaumont Newhall,American,Male
4409.0,Archipenko: The Parisian Years,7/20/1970,http://www.moma.org/calendar/exhibitions/2685,William S. Lieberman,American,Male
4405.0,East 100th Street: Photographs by Bruce Davidson,9/22/1970,http://www.moma.org/calendar/exhibitions/2682,John Szarkowski,American,Male
4404.0,"Work in Progress: Architecture by Philip Johnson, Kevin Roche, Paul Rudolph",10/2/1970,http://www.moma.org/calendar/exhibitions/2681,Arthur Drexler,American,Male
862.0,Picasso: Master Printmaker,10/15/1970,http://www.moma.org/calendar/exhibitions/1837,Riva Castleman,American,Female
4401.0,Salvation Army Reception Exhibition,11/5/1970,http://www.moma.org/calendar/exhibitions/3529,David Annesley,British,Male
4400.0,Painters for the Theatre,11/12/1970,http://www.moma.org/calendar/exhibitions/3528,William S. Lieberman,American,Male
4399.0,E.J. Bellocq: Storyville Portraits,11/19/1970,http://www.moma.org/calendar/exhibitions/2678,John Szarkowski,American,Male
4398.0,The Nude: Thirty 20th-Century Drawings,11/10/1970,http://www.moma.org/calendar/exhibitions/2677,William S. Lieberman,American,Male
4395.0,Berenice Abbott,12/10/1970,http://www.moma.org/calendar/exhibitions/2675,John Szarkowski,American,Male
2828.0,Four Americans in Paris: The Collections of Gertrude Stein and her Family,12/19/1970,http://www.moma.org/calendar/exhibitions/1960,William S. Lieberman,American,Male
838.0,Jasper Johns: Lithographs,12/22/1970,http://www.moma.org/calendar/exhibitions/1834,Riva Castleman,American,Female
4394.0,Walker Evans,1/27/1971,http://www.moma.org/calendar/exhibitions/2674,John Szarkowski,American,Male
2774.0,Surrealist Illusion from the Museum Collection,2/11/1971,http://www.moma.org/calendar/exhibitions/1936,William S. Rubin,American,Male
2704.0,Recent Acquisitions: 20th-Century Pioneers,3/13/1971,http://www.moma.org/calendar/exhibitions/1906,William S. Rubin,American,Male
4388.0,Will Insley: Ceremonial Space,3/31/1971,http://www.moma.org/calendar/exhibitions/2669,Arthur Drexler,American,Male
4387.0,Steichen Gallery Reinstallation,4/2/1971,http://www.moma.org/calendar/exhibitions/2668,Donald Blumberg,American,Male
1689.0,Technics and Creativity: Selections from Gemini G.E.L.,5/5/1971,http://www.moma.org/calendar/exhibitions/1852,Riva Castleman,American,Female
4384.0,Architecture for the Arts: The State University of New York College at Purchase,5/13/1971,http://www.moma.org/calendar/exhibitions/2665,Arthur Drexler,American,Male
4375.0,Matisse: Six Acquisitions,7/21/1971,http://www.moma.org/calendar/exhibitions/2660,Henri Matisse,French,Male
4365.0,American Prints from the International Program,11/3/1971,http://www.moma.org/calendar/exhibitions/2650,Josef Albers,American,Male
4362.0,Education of an Architect: A Point of View,11/13/1971,http://www.moma.org/calendar/exhibitions/2648,Peter Eisenman,American,Male
4357.0,Le Centre Beaubourg: A Modern Art Museum for Paris,12/23/1971,http://www.moma.org/calendar/exhibitions/2644,Arthur Drexler,American,Male
2287.0,Seven by de Kooning,12/30/1971,http://www.moma.org/calendar/exhibitions/1727,Riva Castleman,American,Female
4356.0,Recent Acquisitions X,1/18/1972,http://www.moma.org/calendar/exhibitions/2643,William S. Rubin,American,Male
4354.0,Gatherings: Photographs by Lee Friedlander,2/1/1972,http://www.moma.org/calendar/exhibitions/2642,John Szarkowski,American,Male
1756.0,Picasso in the Collection of The Museum of Modern Art,2/3/1972,http://www.moma.org/calendar/exhibitions/1855,William S. Rubin,American,Male
2691.0,Matisse: Jazz,2/22/1972,http://www.moma.org/calendar/exhibitions/1901,Henri Matisse,French,Male
736.0,California Prints,3/1/1972,http://www.moma.org/calendar/exhibitions/1828,Howardena Pindell,American,Female
4345.0,Atget's Trees,6/7/1972,http://www.moma.org/calendar/exhibitions/2635,John Szarkowski,American,Male
4342.0,European Drawings from the Collection,6/27/1972,http://www.moma.org/calendar/exhibitions/2633,William S. Lieberman,American,Male
4339.0,New Acquisitions: Three Mirós,9/30/1972,http://www.moma.org/calendar/exhibitions/2630,William S. Rubin,American,Male
4141.0,Diane Arbus,11/7/1972,http://www.moma.org/calendar/exhibitions/2551,John Szarkowski,American,Male
2464.0,Dubuffet: Persons and Places,11/9/1972,http://www.moma.org/calendar/exhibitions/1871,William S. Lieberman,American,Male
4136.0,Projects: Chuck Close/Liliana Porter,1/11/1973,http://www.moma.org/calendar/exhibitions/2548,Howardena Pindell,American,Female
4135.0,25 Recent Acquisitions,1/22/1973,http://www.moma.org/calendar/exhibitions/2547,Arthur Drexler,American,Male
4134.0,From the Picture Press,1/30/1973,http://www.moma.org/calendar/exhibitions/2546,John Szarkowski,American,Male
1051.0,The Prints of Edvard Munch,2/13/1973,http://www.moma.org/calendar/exhibitions/1725,Riva Castleman,American,Female
1495.0,Prints of the Sixties,3/22/1973,http://www.moma.org/calendar/exhibitions/1849,Riva Castleman,American,Female
2978.0,"Pablo Picasso, 1881–1973",4/11/1973,http://www.moma.org/calendar/exhibitions/2043,Pablo Picasso,Spanish,Male
2974.0,Agnes Martin: On a Clear Day,5/14/1973,http://www.moma.org/calendar/exhibitions/2040,Riva Castleman,American,Female
4127.0,"Drawings from the Kröller-Müller National Museum, Otterlo",5/24/1973,http://www.moma.org/calendar/exhibitions/2541,William S. Lieberman,American,Male
4125.0,"Jacques Lipchitz, 1891–1973",6/1/1973,http://www.moma.org/calendar/exhibitions/2539,Jacques Lipchitz,American,Male
4124.0,Another Chance for Housing: Low-Rise Alternatives,6/12/1973,http://www.moma.org/calendar/exhibitions/2538,Arthur Drexler,American,Male
760.0,"Recent Acquisitions, 1968–1973",6/15/1973,http://www.moma.org/calendar/exhibitions/1754,Riva Castleman,American,Female
4122.0,Photography: Recent Acquisitions,7/17/1973,http://www.moma.org/calendar/exhibitions/2537,John Szarkowski,American,Male
4121.0,Tapestries by Helena Hernmarck,8/10/1973,http://www.moma.org/calendar/exhibitions/2536,Arthur Drexler,American,Male
1750.0,Miró in the Collection of The Museum of Modern Art,10/9/1973,http://www.moma.org/calendar/exhibitions/1854,William S. Rubin,American,Male
792.0,"Published in Germany, 1923",10/12/1973,http://www.moma.org/calendar/exhibitions/1831,Riva Castleman,American,Female
4118.0,Unfamiliar Places: A Message from Bill Dane,10/22/1973,http://www.moma.org/calendar/exhibitions/2533,John Szarkowski,American,Male
